,country,region,price,iso3,protect,restore,manage,total,varname,units
3057,Rwanda,East,100,RWA,1.431258,0.29,0.16,1.88,abs_sequestration,TgCO2e/year
3058,Rwanda,East,110,RWA,1.515176,0.31,0.18,2.0,abs_sequestration,TgCO2e/year
3059,Rwanda,East,120,RWA,1.599094,0.33,0.2,2.12,abs_sequestration,TgCO2e/year
3060,Sao Tome and Principe,Middle Africa,10,STP,0.0,0.0,0.0,0.0,abs_sequestration,TgCO2e/year
3061,Sao Tome and Principe,Middle Africa,20,STP,0.0,0.0,0.0,0.0,abs_sequestration,TgCO2e/year
3062,Sao Tome and Principe,Middle Africa,30,STP,0.0,0.0,0.0,0.0,abs_sequestration,TgCO2e/year
3063,Sao Tome and Principe,Middle Africa,40,STP,0.0,0.0,0.0,0.0,abs_sequestration,TgCO2e/year
3064,Sao Tome and Principe,Middle Africa,50,STP,0.0,0.0,0.0,0.0,abs_sequestration,TgCO2e/year
3065,Sao Tome and Principe,Middle Africa,60,STP,0.0,0.0,0.0,0.0,abs_sequestration,TgCO2e/year
3066,Sao Tome and Principe,Middle Africa,70,STP,0.0,0.0,0.0,0.0,abs_sequestration,TgCO2e/year
3067,Sao Tome and Principe,Middle Africa,80,STP,0.0,0.0,0.0,0.0,abs_sequestration,TgCO2e/year
3068,Sao Tome and Principe,Middle Africa,90,STP,0.0,0.0,0.0,0.0,abs_sequestration,TgCO2e/year
3069,Sao Tome and Principe,Middle Africa,100,STP,0.0,0.0,0.0,0.0,abs_sequestration,TgCO2e/year
3070,Sao Tome and Principe,Middle Africa,110,STP,0.0,0.0,0.0,0.0,abs_sequestration,TgCO2e/year
3071,Sao Tome and Principe,Middle Africa,120,STP,0.0,0.0,0.0,0.0,abs_sequestration,TgCO2e/year
3072,Senegal,West,10,SEN,0.038,0.0,1.33,1.37,abs_sequestration,TgCO2e/year
3073,Senegal,West,20,SEN,0.065652,0.0,1.72,1.79,abs_sequestration,TgCO2e/year
3074,Senegal,West,30,SEN,0.093304,0.01,2.11,2.21,abs_sequestration,TgCO2e/year
3075,Senegal,West,40,SEN,0.120956,0.01,2.5,2.62,abs_sequestration,TgCO2e/year
3076,Senegal,West,50,SEN,0.148608,0.01,2.89,3.04,abs_sequestration,TgCO2e/year
3077,Senegal,West,60,SEN,0.176261,0.01,3.28,3.46,abs_sequestration,TgCO2e/year
3078,Senegal,West,70,SEN,0.203913,0.01,3.67,3.88,abs_sequestration,TgCO2e/year
3079,Senegal,West,80,SEN,0.231565,0.01,4.05,4.3,abs_sequestration,TgCO2e/year
3080,Senegal,West,90,SEN,0.259217,0.01,4.44,4.71,abs_sequestration,TgCO2e/year
3081,Senegal,West,100,SEN,0.286869,0.01,4.83,5.13,abs_sequestration,TgCO2e/year
3082,Senegal,West,110,SEN,0.314521,0.01,5.22,5.55,abs_sequestration,TgCO2e/year
3083,Senegal,West,120,SEN,0.342173,0.01,5.61,5.97,abs_sequestration,TgCO2e/year
3084,Sierra Leone,West,10,SLE,4.415,0.02,0.56,4.99,abs_sequestration,TgCO2e/year
3085,Sierra Leone,West,20,SLE,4.710372,0.08,0.62,5.42,abs_sequestration,TgCO2e/year
3086,Sierra Leone,West,30,SLE,5.005745,0.14,0.69,5.84,abs_sequestration,TgCO2e/year
3087,Sierra Leone,West,40,SLE,5.301117,0.21,0.75,6.26,abs_sequestration,TgCO2e/year
3088,Sierra Leone,West,50,SLE,5.596489,0.27,0.82,6.68,abs_sequestration,TgCO2e/year
3089,Sierra Leone,West,60,SLE,5.891862,0.33,0.89,7.11,abs_sequestration,TgCO2e/year
3090,Sierra Leone,West,70,SLE,6.187234,0.39,0.95,7.53,abs_sequestration,TgCO2e/year
3091,Sierra Leone,West,80,SLE,6.482606,0.45,1.02,7.95,abs_sequestration,TgCO2e/year
3092,Sierra Leone,West,90,SLE,6.777978,0.51,1.08,8.38,abs_sequestration,TgCO2e/year
3093,Sierra Leone,West,100,SLE,7.073351,0.58,1.15,8.8,abs_sequestration,TgCO2e/year
3094,Sierra Leone,West,110,SLE,7.368723,0.64,1.21,9.22,abs_sequestration,TgCO2e/year
3095,Sierra Leone,West,120,SLE,7.664095,0.7,1.28,9.64,abs_sequestration,TgCO2e/year
3096,Somalia,East,10,SOM,0.053,0.03,0.2,0.28,abs_sequestration,TgCO2e/year
3097,Somalia,East,20,SOM,0.059655,0.18,0.32,0.56,abs_sequestration,TgCO2e/year
3098,Somalia,East,30,SOM,0.066309,0.34,0.43,0.84,abs_sequestration,TgCO2e/year
3099,Somalia,East,40,SOM,0.072964,0.49,0.55,1.12,abs_sequestration,TgCO2e/year
3100,Somalia,East,50,SOM,0.079618,0.65,0.67,1.4,abs_sequestration,TgCO2e/year
3101,Somalia,East,60,SOM,0.086273,0.8,0.78,1.67,abs_sequestration,TgCO2e/year
3102,Somalia,East,70,SOM,0.092927,0.96,0.9,1.95,abs_sequestration,TgCO2e/year
3103,Somalia,East,80,SOM,0.099582,1.11,1.02,2.23,abs_sequestration,TgCO2e/year
3104,Somalia,East,90,SOM,0.106236,1.27,1.13,2.51,abs_sequestration,TgCO2e/year
3105,Somalia,East,100,SOM,0.112891,1.43,1.25,2.79,abs_sequestration,TgCO2e/year
3106,Somalia,East,110,SOM,0.119545,1.58,1.37,3.07,abs_sequestration,TgCO2e/year
3107,Somalia,East,120,SOM,0.1262,1.74,1.49,3.35,abs_sequestration,TgCO2e/year
3108,South Africa,South,10,ZAF,34.257,0.04,3.08,37.37,abs_sequestration,TgCO2e/year
3109,South Africa,South,20,ZAF,36.557255,0.28,3.93,40.77,abs_sequestration,TgCO2e/year
3110,South Africa,South,30,ZAF,38.857511,0.52,4.79,44.17,abs_sequestration,TgCO2e/year
3111,South Africa,South,40,ZAF,41.157766,0.76,5.65,47.57,abs_sequestration,TgCO2e/year
3112,South Africa,South,50,ZAF,43.458021,0.99,6.51,50.97,abs_sequestration,TgCO2e/year
3113,South Africa,South,60,ZAF,45.758277,1.23,7.37,54.37,abs_sequestration,TgCO2e/year
3114,South Africa,South,70,ZAF,48.058532,1.47,8.23,57.76,abs_sequestration,TgCO2e/year
3115,South Africa,South,80,ZAF,50.358787,1.71,9.09,61.16,abs_sequestration,TgCO2e/year
3116,South Africa,South,90,ZAF,52.659043,1.95,9.95,64.56,abs_sequestration,TgCO2e/year
3117,South Africa,South,100,ZAF,54.959298,2.19,10.81,67.96,abs_sequestration,TgCO2e/year
3118,South Africa,South,110,ZAF,57.259553,2.43,11.67,71.36,abs_sequestration,TgCO2e/year
3119,South Africa,South,120,ZAF,59.559809,2.67,12.53,74.76,abs_sequestration,TgCO2e/year
3120,South Sudan,East,10,SSD,1.19,0.0,0.32,1.51,abs_sequestration,TgCO2e/year
3121,South Sudan,East,20,SSD,1.271757,0.0,0.41,1.68,abs_sequestration,TgCO2e/year
3122,South Sudan,East,30,SSD,1.353515,0.0,0.5,1.86,abs_sequestration,TgCO2e/year
3123,South Sudan,East,40,SSD,1.435272,0.01,0.59,2.03,abs_sequestration,TgCO2e/year
3124,South Sudan,East,50,SSD,1.517029,0.01,0.68,2.2,abs_sequestration,TgCO2e/year
3125,South Sudan,East,60,SSD,1.598786,0.01,0.77,2.38,abs_sequestration,TgCO2e/year
3126,South Sudan,East,70,SSD,1.680544,0.01,0.86,2.55,abs_sequestration,TgCO2e/year
3127,South Sudan,East,80,SSD,1.762301,0.02,0.95,2.73,abs_sequestration,TgCO2e/year
3128,South Sudan,East,90,SSD,1.844058,0.02,1.04,2.9,abs_sequestration,TgCO2e/year
3129,South Sudan,East,100,SSD,1.925815,0.02,1.13,3.07,abs_sequestration,TgCO2e/year
3130,South Sudan,East,110,SSD,2.007573,0.02,1.22,3.25,abs_sequestration,TgCO2e/year
3131,South Sudan,East,120,SSD,2.08933,0.03,1.31,3.42,abs_sequestration,TgCO2e/year
3132,Sudan,North,10,SDN,0.358,0.52,2.4,3.28,abs_sequestration,TgCO2e/year
3133,Sudan,North,20,SDN,0.389918,0.62,3.93,4.94,abs_sequestration,TgCO2e/year
3134,Sudan,North,30,SDN,0.421837,0.72,5.45,6.59,abs_sequestration,TgCO2e/year
3135,Sudan,North,40,SDN,0.453755,0.81,6.97,8.24,abs_sequestration,TgCO2e/year
3136,Sudan,North,50,SDN,0.485673,0.91,8.49,9.89,abs_sequestration,TgCO2e/year
3137,Sudan,North,60,SDN,0.517592,1.01,10.02,11.54,abs_sequestration,TgCO2e/year
3138,Sudan,North,70,SDN,0.54951,1.11,11.54,13.19,abs_sequestration,TgCO2e/year
3139,Sudan,North,80,SDN,0.581428,1.2,13.06,14.84,abs_sequestration,TgCO2e/year
3140,Sudan,North,90,SDN,0.613347,1.3,14.58,16.5,abs_sequestration,TgCO2e/year
3141,Sudan,North,100,SDN,0.645265,1.4,16.1,18.15,abs_sequestration,TgCO2e/year
3142,Sudan,North,110,SDN,0.677183,1.49,17.63,19.8,abs_sequestration,TgCO2e/year
3143,Sudan,North,120,SDN,0.709102,1.59,19.15,21.45,abs_sequestration,TgCO2e/year
3144,Eswatini,South,10,SWZ,2.595,0.02,0.02,2.64,abs_sequestration,TgCO2e/year
3145,Eswatini,South,20,SWZ,2.767667,0.02,0.05,2.84,abs_sequestration,TgCO2e/year
3146,Eswatini,South,30,SWZ,2.940333,0.02,0.07,3.04,abs_sequestration,TgCO2e/year
3147,Eswatini,South,40,SWZ,3.113,0.03,0.1,3.24,abs_sequestration,TgCO2e/year
3148,Eswatini,South,50,SWZ,3.285667,0.03,0.12,3.44,abs_sequestration,TgCO2e/year
3149,Eswatini,South,60,SWZ,3.458333,0.03,0.15,3.64,abs_sequestration,TgCO2e/year
3150,Eswatini,South,70,SWZ,3.631,0.04,0.17,3.84,abs_sequestration,TgCO2e/year
3151,Eswatini,South,80,SWZ,3.803667,0.04,0.2,4.04,abs_sequestration,TgCO2e/year
3152,Eswatini,South,90,SWZ,3.976333,0.04,0.22,4.24,abs_sequestration,TgCO2e/year
3153,Eswatini,South,100,SWZ,4.149,0.05,0.25,4.44,abs_sequestration,TgCO2e/year
3154,Eswatini,South,110,SWZ,4.321667,0.05,0.27,4.65,abs_sequestration,TgCO2e/year
3155,Eswatini,South,120,SWZ,4.494333,0.05,0.3,4.85,abs_sequestration,TgCO2e/year
3156,Tanzania,East,10,TZA,20.882,0.05,2.7,23.63,abs_sequestration,TgCO2e/year
3157,Tanzania,East,20,TZA,22.276259,1.68,3.77,27.72,abs_sequestration,TgCO2e/year
3158,Tanzania,East,30,TZA,23.670518,3.31,4.84,31.82,abs_sequestration,TgCO2e/year
3159,Tanzania,East,40,TZA,25.064777,4.95,5.9,35.92,abs_sequestration,TgCO2e/year
3160,Tanzania,East,50,TZA,26.459036,6.58,6.97,40.02,abs_sequestration,TgCO2e/year
3161,Tanzania,East,60,TZA,27.853295,8.22,8.04,44.11,abs_sequestration,TgCO2e/year
3162,Tanzania,East,70,TZA,29.247554,9.85,9.11,48.21,abs_sequestration,TgCO2e/year
3163,Tanzania,East,80,TZA,30.641813,11.49,10.18,52.31,abs_sequestration,TgCO2e/year
3164,Tanzania,East,90,TZA,32.036072,13.12,11.25,56.41,abs_sequestration,TgCO2e/year
3165,Tanzania,East,100,TZA,33.43033,14.75,12.32,60.5,abs_sequestration,TgCO2e/year
3166,Tanzania,East,110,TZA,34.824589,16.39,13.39,64.6,abs_sequestration,TgCO2e/year
3167,Tanzania,East,120,TZA,36.218848,18.02,14.46,68.7,abs_sequestration,TgCO2e/year
3168,Togo,West,10,TGO,0.357,0.01,0.16,0.53,abs_sequestration,TgCO2e/year
3169,Togo,West,20,TGO,0.388487,0.36,0.23,0.99,abs_sequestration,TgCO2e/year
3170,Togo,West,30,TGO,0.419974,0.72,0.31,1.45,abs_sequestration,TgCO2e/year
3171,Togo,West,40,TGO,0.451461,1.07,0.38,1.9,abs_sequestration,TgCO2e/year
3172,Togo,West,50,TGO,0.482948,1.43,0.45,2.36,abs_sequestration,TgCO2e/year
3173,Togo,West,60,TGO,0.514435,1.78,0.52,2.82,abs_sequestration,TgCO2e/year
3174,Togo,West,70,TGO,0.545922,2.13,0.6,3.28,abs_sequestration,TgCO2e/year
3175,Togo,West,80,TGO,0.577409,2.49,0.67,3.73,abs_sequestration,TgCO2e/year
3176,Togo,West,90,TGO,0.608896,2.84,0.74,4.19,abs_sequestration,TgCO2e/year
3177,Togo,West,100,TGO,0.640383,3.2,0.81,4.65,abs_sequestration,TgCO2e/year
3178,Togo,West,110,TGO,0.67187,3.55,0.88,5.11,abs_sequestration,TgCO2e/year
3179,Togo,West,120,TGO,0.703357,3.9,0.96,5.56,abs_sequestration,TgCO2e/year
3180,Tunisia,North,10,TUN,0.0,0.0,0.13,0.13,abs_sequestration,TgCO2e/year
3181,Tunisia,North,20,TUN,0.00816,0.04,0.43,0.47,abs_sequestration,TgCO2e/year
3182,Tunisia,North,30,TUN,0.01632,0.07,0.74,0.82,abs_sequestration,TgCO2e/year
3183,Tunisia,North,40,TUN,0.02448,0.11,1.04,1.17,abs_sequestration,TgCO2e/year
3184,Tunisia,North,50,TUN,0.03264,0.14,1.35,1.52,abs_sequestration,TgCO2e/year
3185,Tunisia,North,60,TUN,0.0408,0.18,1.65,1.87,abs_sequestration,TgCO2e/year
3186,Tunisia,North,70,TUN,0.048959,0.21,1.96,2.22,abs_sequestration,TgCO2e/year
3187,Tunisia,North,80,TUN,0.057119,0.25,2.26,2.57,abs_sequestration,TgCO2e/year
3188,Tunisia,North,90,TUN,0.065279,0.28,2.57,2.92,abs_sequestration,TgCO2e/year
3189,Tunisia,North,100,TUN,0.073439,0.32,2.87,3.26,abs_sequestration,TgCO2e/year
3190,Tunisia,North,110,TUN,0.081599,0.35,3.18,3.61,abs_sequestration,TgCO2e/year
3191,Tunisia,North,120,TUN,0.089759,0.39,3.48,3.96,abs_sequestration,TgCO2e/year
3192,Uganda,East,10,UGA,12.315,2.62,7.07,22.01,abs_sequestration,TgCO2e/year
3193,Uganda,East,20,UGA,13.117924,3.25,7.95,24.31,abs_sequestration,TgCO2e/year
3194,Uganda,East,30,UGA,13.920848,3.88,8.82,26.61,abs_sequestration,TgCO2e/year
3195,Uganda,East,40,UGA,14.723773,4.51,9.69,28.92,abs_sequestration,TgCO2e/year
3196,Uganda,East,50,UGA,15.526697,5.14,10.56,31.22,abs_sequestration,TgCO2e/year
3197,Uganda,East,60,UGA,16.329621,5.77,11.43,33.52,abs_sequestration,TgCO2e/year
3198,Uganda,East,70,UGA,17.132545,6.39,12.3,35.83,abs_sequestration,TgCO2e/year
3199,Uganda,East,80,UGA,17.93547,7.02,13.17,38.13,abs_sequestration,TgCO2e/year
3200,Uganda,East,90,UGA,18.738394,7.65,14.04,40.43,abs_sequestration,TgCO2e/year
3201,Uganda,East,100,UGA,19.541318,8.28,14.91,42.74,abs_sequestration,TgCO2e/year
3202,Uganda,East,110,UGA,20.344242,8.91,15.79,45.04,abs_sequestration,TgCO2e/year
3203,Uganda,East,120,UGA,21.147167,9.54,16.66,47.34,abs_sequestration,TgCO2e/year
3204,Western Sahara,North,10,ESH,0.0,0.0,0.0,0.0,abs_sequestration,TgCO2e/year
3205,Western Sahara,North,20,ESH,0.0,0.0,0.0,0.0,abs_sequestration,TgCO2e/year
3206,Western Sahara,North,30,ESH,0.0,0.0,0.0,0.0,abs_sequestration,TgCO2e/year
3207,Western Sahara,North,40,ESH,0.0,0.0,0.0,0.0,abs_sequestration,TgCO2e/year
3208,Western Sahara,North,50,ESH,0.0,0.0,0.0,0.0,abs_sequestration,TgCO2e/year
3209,Western Sahara,North,60,ESH,0.0,0.0,0.0,0.0,abs_sequestration,TgCO2e/year
3210,Western Sahara,North,70,ESH,0.0,0.0,0.0,0.0,abs_sequestration,TgCO2e/year
3211,Western Sahara,North,80,ESH,0.0,0.0,0.0,0.0,abs_sequestration,TgCO2e/year
3212,Western Sahara,North,90,ESH,0.0,0.0,0.0,0.0,abs_sequestration,TgCO2e/year
3213,Western Sahara,North,100,ESH,0.0,0.0,0.0,0.0,abs_sequestration,TgCO2e/year
3214,Western Sahara,North,110,ESH,0.0,0.0,0.0,0.0,abs_sequestration,TgCO2e/year
3215,Western Sahara,North,120,ESH,0.0,0.0,0.0,0.0,abs_sequestration,TgCO2e/year
3216,Zambia,East,10,ZMB,17.028,0.63,1.09,18.75,abs_sequestration,TgCO2e/year
3217,Zambia,East,20,ZMB,18.150667,0.83,1.42,20.4,abs_sequestration,TgCO2e/year
3218,Zambia,East,30,ZMB,19.273333,1.03,1.75,22.06,abs_sequestration,TgCO2e/year
3219,Zambia,East,40,ZMB,20.396,1.24,2.08,23.71,abs_sequestration,TgCO2e/year
3220,Zambia,East,50,ZMB,21.518667,1.44,2.41,25.37,abs_sequestration,TgCO2e/year
3221,Zambia,East,60,ZMB,22.641333,1.64,2.74,27.02,abs_sequestration,TgCO2e/year
3222,Zambia,East,70,ZMB,23.764,1.85,3.07,28.68,abs_sequestration,TgCO2e/year
3223,Zambia,East,80,ZMB,24.886667,2.05,3.4,30.33,abs_sequestration,TgCO2e/year
3224,Zambia,East,90,ZMB,26.009333,2.25,3.73,31.99,abs_sequestration,TgCO2e/year
3225,Zambia,East,100,ZMB,27.132,2.46,4.05,33.64,abs_sequestration,TgCO2e/year
3226,Zambia,East,110,ZMB,28.254667,2.66,4.38,35.3,abs_sequestration,TgCO2e/year
3227,Zambia,East,120,ZMB,29.377333,2.86,4.71,36.95,abs_sequestration,TgCO2e/year
3228,Zimbabwe,East,10,ZWE,2.699,0.13,0.83,3.66,abs_sequestration,TgCO2e/year
3229,Zimbabwe,East,20,ZWE,2.876,0.16,1.41,4.44,abs_sequestration,TgCO2e/year
3230,Zimbabwe,East,30,ZWE,3.053,0.18,1.99,5.23,abs_sequestration,TgCO2e/year
3231,Zimbabwe,East,40,ZWE,3.23,0.21,2.57,6.01,abs_sequestration,TgCO2e/year
3232,Zimbabwe,East,50,ZWE,3.407,0.24,3.15,6.8,abs_sequestration,TgCO2e/year
3233,Zimbabwe,East,60,ZWE,3.584,0.27,3.73,7.58,abs_sequestration,TgCO2e/year
3234,Zimbabwe,East,70,ZWE,3.761,0.29,4.31,8.37,abs_sequestration,TgCO2e/year
3235,Zimbabwe,East,80,ZWE,3.938,0.32,4.9,9.15,abs_sequestration,TgCO2e/year
3236,Zimbabwe,East,90,ZWE,4.115,0.35,5.48,9.94,abs_sequestration,TgCO2e/year
3237,Zimbabwe,East,100,ZWE,4.292,0.37,6.06,10.72,abs_sequestration,TgCO2e/year
3238,Zimbabwe,East,110,ZWE,4.469,0.4,6.64,11.51,abs_sequestration,TgCO2e/year
3239,Zimbabwe,East,120,ZWE,4.646,0.43,7.22,12.29,abs_sequestration,TgCO2e/year
3240,Algeria,North,10,DZA,0.0,1e-06,0.0,0.0,rel_sequestration,TgCO2e/year/sq-km
3241,Algeria,North,20,DZA,0.0,0.0,0.0,0.0,rel_sequestration,TgCO2e/year/sq-km
3242,Algeria,North,30,DZA,0.0,0.0,0.0,0.0,rel_sequestration,TgCO2e/year/sq-km
3243,Algeria,North,40,DZA,0.0,0.0,0.0,0.0,rel_sequestration,TgCO2e/year/sq-km
3244,Algeria,North,50,DZA,0.0,0.0,0.0,0.0,rel_sequestration,TgCO2e/year/sq-km
3245,Algeria,North,60,DZA,0.0,0.0,0.0,0.0,rel_sequestration,TgCO2e/year/sq-km
3246,Algeria,North,70,DZA,0.0,0.0,0.0,0.0,rel_sequestration,TgCO2e/year/sq-km
3247,Algeria,North,80,DZA,0.0,0.0,0.0,0.0,rel_sequestration,TgCO2e/year/sq-km
3248,Algeria,North,90,DZA,0.0,0.0,0.0,0.0,rel_sequestration,TgCO2e/year/sq-km
3249,Algeria,North,100,DZA,0.0,0.0,0.0,0.0,rel_sequestration,TgCO2e/year/sq-km
3250,Algeria,North,110,DZA,0.0,0.0,0.0,0.0,rel_sequestration,TgCO2e/year/sq-km
3251,Algeria,North,120,DZA,0.0,0.0,0.0,0.0,rel_sequestration,TgCO2e/year/sq-km
3252,Angola,Middle Africa,10,AGO,0.0,0.0,0.0,0.0,rel_sequestration,TgCO2e/year/sq-km
3253,Angola,Middle Africa,20,AGO,0.0,0.0,0.0,0.0,rel_sequestration,TgCO2e/year/sq-km
3254,Angola,Middle Africa,30,AGO,0.0,0.0,0.0,0.0,rel_sequestration,TgCO2e/year/sq-km
3255,Angola,Middle Africa,40,AGO,0.0,0.0,0.0,0.0,rel_sequestration,TgCO2e/year/sq-km
3256,Angola,Middle Africa,50,AGO,0.0,0.0,0.0,0.0,rel_sequestration,TgCO2e/year/sq-km
3257,Angola,Middle Africa,60,AGO,0.0,0.0,0.0,0.0,rel_sequestration,TgCO2e/year/sq-km
3258,Angola,Middle Africa,70,AGO,0.0,0.0,0.0,0.0,rel_sequestration,TgCO2e/year/sq-km
3259,Angola,Middle Africa,80,AGO,0.0,0.0,0.0,0.0,rel_sequestration,TgCO2e/year/sq-km
3260,Angola,Middle Africa,90,AGO,0.0,0.0,0.0,0.0,rel_sequestration,TgCO2e/year/sq-km
3261,Angola,Middle Africa,100,AGO,0.0,0.0,0.0,0.0,rel_sequestration,TgCO2e/year/sq-km
3262,Angola,Middle Africa,110,AGO,0.0,0.0,0.0,0.0,rel_sequestration,TgCO2e/year/sq-km
3263,Angola,Middle Africa,120,AGO,0.0,0.0,0.0,0.0,rel_sequestration,TgCO2e/year/sq-km
3264,Benin,West,10,BEN,0.0,0.0,0.0,0.0,rel_sequestration,TgCO2e/year/sq-km
3265,Benin,West,20,BEN,0.0,0.0,0.0,0.0,rel_sequestration,TgCO2e/year/sq-km
3266,Benin,West,30,BEN,0.0,0.0,0.0,0.0,rel_sequestration,TgCO2e/year/sq-km
3267,Benin,West,40,BEN,0.0,0.0,0.0,0.0,rel_sequestration,TgCO2e/year/sq-km
3268,Benin,West,50,BEN,0.0,0.0,0.0,0.0,rel_sequestration,TgCO2e/year/sq-km
3269,Benin,West,60,BEN,0.0,0.0,0.0,0.0,rel_sequestration,TgCO2e/year/sq-km
3270,Benin,West,70,BEN,0.0,0.0,0.0,0.0,rel_sequestration,TgCO2e/year/sq-km
3271,Benin,West,80,BEN,0.0,0.0,0.0,0.0,rel_sequestration,TgCO2e/year/sq-km
3272,Benin,West,90,BEN,0.0,0.0,0.0,0.0,rel_sequestration,TgCO2e/year/sq-km
3273,Benin,West,100,BEN,0.0,0.0,0.0,0.0,rel_sequestration,TgCO2e/year/sq-km
3274,Benin,West,110,BEN,0.0,0.0,0.0,0.0,rel_sequestration,TgCO2e/year/sq-km
3275,Benin,West,120,BEN,0.0,0.0,0.0,0.0,rel_sequestration,TgCO2e/year/sq-km
3276,Botswana,South,10,BWA,0.0,0.0,0.0,0.0,rel_sequestration,TgCO2e/year/sq-km
3277,Botswana,South,20,BWA,0.0,0.0,0.0,0.0,rel_sequestration,TgCO2e/year/sq-km
3278,Botswana,South,30,BWA,0.0,0.0,0.0,0.0,rel_sequestration,TgCO2e/year/sq-km
3279,Botswana,South,40,BWA,0.0,0.0,0.0,0.0,rel_sequestration,TgCO2e/year/sq-km
3280,Botswana,South,50,BWA,0.0,0.0,0.0,0.0,rel_sequestration,TgCO2e/year/sq-km
3281,Botswana,South,60,BWA,0.0,0.0,0.0,0.0,rel_sequestration,TgCO2e/year/sq-km
3282,Botswana,South,70,BWA,0.0,0.0,0.0,0.0,rel_sequestration,TgCO2e/year/sq-km
3283,Botswana,South,80,BWA,0.0,0.0,0.0,0.0,rel_sequestration,TgCO2e/year/sq-km
3284,Botswana,South,90,BWA,0.0,0.0,0.0,0.0,rel_sequestration,TgCO2e/year/sq-km
3285,Botswana,South,100,BWA,0.0,0.0,0.0,0.0,rel_sequestration,TgCO2e/year/sq-km
3286,Botswana,South,110,BWA,0.0,0.0,0.0,0.0,rel_sequestration,TgCO2e/year/sq-km
3287,Botswana,South,120,BWA,0.0,0.0,0.0,0.0,rel_sequestration,TgCO2e/year/sq-km
3288,Burkina Faso,West,10,BFA,0.0,0.0,0.0,0.0,rel_sequestration,TgCO2e/year/sq-km
3289,Burkina Faso,West,20,BFA,0.0,0.0,0.0,0.0,rel_sequestration,TgCO2e/year/sq-km
3290,Burkina Faso,West,30,BFA,0.0,0.0,0.0,0.0,rel_sequestration,TgCO2e/year/sq-km
3291,Burkina Faso,West,40,BFA,0.0,0.0,0.0,0.0,rel_sequestration,TgCO2e/year/sq-km
3292,Burkina Faso,West,50,BFA,0.0,0.0,0.0,0.0,rel_sequestration,TgCO2e/year/sq-km
3293,Burkina Faso,West,60,BFA,0.0,0.0,0.0,0.0,rel_sequestration,TgCO2e/year/sq-km
3294,Burkina Faso,West,70,BFA,0.0,0.0,0.0,0.0,rel_sequestration,TgCO2e/year/sq-km
3295,Burkina Faso,West,80,BFA,0.0,0.0,0.0,0.0,rel_sequestration,TgCO2e/year/sq-km
3296,Burkina Faso,West,90,BFA,0.0,0.0,0.0,0.0,rel_sequestration,TgCO2e/year/sq-km
3297,Burkina Faso,West,100,BFA,0.0,0.0,0.0,0.0,rel_sequestration,TgCO2e/year/sq-km
3298,Burkina Faso,West,110,BFA,0.0,0.0,0.0,0.0,rel_sequestration,TgCO2e/year/sq-km
3299,Burkina Faso,West,120,BFA,0.0,0.0,0.0,0.0,rel_sequestration,TgCO2e/year/sq-km
3300,Burundi,East,10,BDI,0.0,0.0,0.0,0.0,rel_sequestration,TgCO2e/year/sq-km
3301,Burundi,East,20,BDI,0.0,0.0,0.0,0.0,rel_sequestration,TgCO2e/year/sq-km
3302,Burundi,East,30,BDI,0.0,0.0,0.0,0.0,rel_sequestration,TgCO2e/year/sq-km
3303,Burundi,East,40,BDI,0.0,0.0,0.0,0.0,rel_sequestration,TgCO2e/year/sq-km
3304,Burundi,East,50,BDI,0.0,0.0,0.0,0.0,rel_sequestration,TgCO2e/year/sq-km
3305,Burundi,East,60,BDI,0.0,0.0,0.0,0.0,rel_sequestration,TgCO2e/year/sq-km
3306,Burundi,East,70,BDI,0.0,0.0,0.0,0.0,rel_sequestration,TgCO2e/year/sq-km
3307,Burundi,East,80,BDI,0.0,0.0,0.0,0.0,rel_sequestration,TgCO2e/year/sq-km
3308,Burundi,East,90,BDI,0.0,0.0,0.0,0.0,rel_sequestration,TgCO2e/year/sq-km
3309,Burundi,East,100,BDI,0.0,0.0,0.0,0.0,rel_sequestration,TgCO2e/year/sq-km
3310,Burundi,East,110,BDI,0.0,0.0,0.0,0.0,rel_sequestration,TgCO2e/year/sq-km
3311,Burundi,East,120,BDI,0.0,0.0,0.0,0.0,rel_sequestration,TgCO2e/year/sq-km
3312,Cape Verde,West,10,CPV,0.0,0.0,0.0,0.0,rel_sequestration,TgCO2e/year/sq-km
3313,Cape Verde,West,20,CPV,0.0,0.0,0.0,0.0,rel_sequestration,TgCO2e/year/sq-km
3314,Cape Verde,West,30,CPV,0.0,0.0,0.0,0.0,rel_sequestration,TgCO2e/year/sq-km
3315,Cape Verde,West,40,CPV,0.0,0.0,0.0,0.0,rel_sequestration,TgCO2e/year/sq-km
3316,Cape Verde,West,50,CPV,0.0,0.0,0.0,0.0,rel_sequestration,TgCO2e/year/sq-km
3317,Cape Verde,West,60,CPV,0.0,0.0,0.0,0.0,rel_sequestration,TgCO2e/year/sq-km
3318,Cape Verde,West,70,CPV,0.0,0.0,0.0,0.0,rel_sequestration,TgCO2e/year/sq-km
3319,Cape Verde,West,80,CPV,0.0,0.0,0.0,0.0,rel_sequestration,TgCO2e/year/sq-km
3320,Cape Verde,West,90,CPV,0.0,0.0,0.0,0.0,rel_sequestration,TgCO2e/year/sq-km
3321,Cape Verde,West,100,CPV,0.0,0.0,0.0,0.0,rel_sequestration,TgCO2e/year/sq-km
